case_id,aoa_deg,processing,field_type,x_mm,y_mm,y_relative_mm,u_streamwise_ms,v_normal_ms,speed_ms,valid
aoa0,0,Overlap50MP3,mean,-125.6671117544,-4.888312459,-59.888312459,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-125.6671117544,-6.6660884619,-61.6660884619,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-125.6671117544,-8.4438644648,-63.4438644648,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-123.8893357515,126.6671117544,71.6671117544,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-123.8893357515,124.8893357515,69.8893357515,10.1606372654,-0.0147344566,10.1606479489866,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,123.1115597486,68.1115597486,10.1538749193,0.1009505571,10.1543767357612,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,121.3337837458,66.3337837458,10.1309459481,0.0709795748,10.1311945940922,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,119.5560077429,64.5560077429,9.9791622444,0.0368500959,9.9792302824229,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,117.77823174,62.77823174,10.0532852899,0.0974061315,10.0537571621048,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,116.0004557371,61.0004557371,10.1043018034,0.121265865,10.1050294578594,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,114.2226797342,59.2226797342,9.9991113443,0.057068689,9.99927419920932,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,112.4449037313,57.4449037313,10.01017954,-0.0113444891,10.0101859683258,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,110.6671277285,55.6671277285,10.1774396728,0.0247407918,10.1774697445024,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,108.8893517256,53.8893517256,10.0847135528,-0.0123400244,10.0847211026498,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,107.1115757227,52.1115757227,9.9661859861,0.0111793145,9.96619225615324,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,105.3337997198,50.3337997198,10.0292551553,0.0317493032,10.0293054090682,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,103.5560237169,48.5560237169,10.0394197956,0.0081512585,10.0394231047058,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,101.778247714,46.778247714,10.0054849182,-0.0168866654,10.0054991683472,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,100.0004717112,45.0004717112,10.0225114245,0.0093288008,10.0225157660518,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,98.2226957083,43.2226957083,10.0462551707,-0.0217536111,10.0462787227118,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,96.4449197054,41.4449197054,10.0117281853,-0.0342651666,10.0117868214406,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,94.6671437025,39.6671437025,10.0090855363,-0.1011165169,10.0095962867121,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,92.8893676996,37.8893676996,9.8558663108,-0.0392078612,9.85594429736402,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,91.1115916967,36.1115916967,9.86576103,0.0010471076,9.86576108556765,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,89.3338156939,34.3338156939,9.8489256879,-0.0488683879,9.84904692470863,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,87.556039691,32.556039691,9.8601499653,0.0035941744,9.86015062036555,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,85.7782636881,30.7782636881,9.9307812202,0.0271345849,9.93081829101584,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,84.0004876852,29.0004876852,10.0240400226,-0.0608937865,10.0242249789159,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,82.2227116823,27.2227116823,10.1218581282,-0.0186160332,10.1218752474085,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,80.4449356794,25.4449356794,10.0835866145,0.0425096313,10.0836762185662,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,78.6671596766,23.6671596766,10.0525686029,0.0556228583,10.0527224878824,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,76.8893836737,21.8893836737,10.0527117971,0.1054130589,10.0532644642693,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,75.1116076708,20.1116076708,9.9729626516,-0.0308575977,9.97301039012516,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,73.3338316679,18.3338316679,9.8421626259,0.0711321494,9.84241966882845,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,71.556055665,16.556055665,9.7318536902,0.1576798032,9.73313100537522,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,69.7782796621,14.7782796621,9.5097100846,0.3814959729,9.51735914371638,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,68.0005036592,13.0005036592,9.1982476651,0.5775101722,9.21635926532338,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,66.2227276564,11.2227276564,9.0474999714,0.8105570316,9.08373592933872,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,64.4449516535,9.4449516535,8.9272676777,0.9766794865,8.98053511816846,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,62.6671756506,7.6671756506,9.1471566906,0.7644683676,9.17904610553021,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,60.8893996477,5.8893996477,9.6158935954,0.5891971905,9.63392770199921,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,59.1116236448,4.1116236448,9.9149589771,0.3980482827,9.92294583039413,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,57.3338476419,2.3338476419,9.9299886403,0.3580225058,9.93644073655886,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,55.5560716391,0.556071639099997,9.9681835451,0.3168348422,9.97321751021376,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,53.7782956362,-1.2217043638,10.1104247873,0.1856968782,10.1121299789027,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,52.0005196333,-2.9994803667,10.0405782366,0.1068207921,10.0411464488329,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,50.2227436304,-4.7772563696,10.030843179,0.1107065122,10.0314540727421,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,48.4449676275,-6.5550323725,10.0856106645,0.1046314311,10.0861533902797,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,46.6671916246,-8.3328083754,10.0483780247,0.0823917945,10.0487158052696,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,44.8894156218,-10.1105843782,9.9698546214,0.1040336625,9.97039739302221,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,43.1116396189,-11.8883603811,9.9462941638,0.1102120671,9.9469047594001,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,41.333863616,-13.666136384,9.9490928944,0.1175125325,9.94978686287777,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,39.5560876131,-15.4439123869,9.99082398,0.0638809349,9.99102820400317,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,37.7783116102,-17.2216883898,10.0170227908,0.061580453,10.0172120744047,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,36.0005356073,-18.9994643927,10.0156395348,0.105660136,10.0161968508705,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,34.2227596045,-20.7772403955,10.0209706549,0.133158009,10.0218553133503,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,32.4449836016,-22.5550163984,10.0555069479,0.1247495673,10.0562807455742,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,30.6672075987,-24.3327924013,10.0493610529,0.1318293794,10.0502256968098,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,28.8894315958,-26.1105684042,10.0260017831,0.1522548797,10.0271577878837,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,27.1116555929,-27.8883444071,10.0234350271,0.1626216475,10.0247541387672,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,25.33387959,-29.66612041,10.0106835836,0.197886799,10.0126392622613,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,23.5561035872,-31.4438964128,10.0768607829,0.2323283602,10.0795386652813,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,21.7783275843,-33.2216724157,10.0855340556,0.19715049,10.0874608054938,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,20.0005515814,-34.9994484186,10.0449907659,0.1578417468,10.0462308108091,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,18.2227755785,-36.7772244215,10.0441323167,0.1530540488,10.0452983797014,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,16.4449995756,-38.5550004244,10.0479735011,0.1074121842,10.0485475993361,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,14.6672235727,-40.3327764273,10.0390267275,0.1565242931,10.0402468839063,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,12.8894475698,-42.1105524302,10.0543807255,0.2361351108,10.0571532534738,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,11.111671567,-43.888328433,10.0774736541,0.2244232125,10.0799722731458,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,9.3338955641,-45.6661044359,10.0426595643,0.2373211839,10.0454632779556,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,7.5561195612,-47.4438804388,10.0326510057,0.2226425031,10.0351211196657,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,5.7783435583,-49.2216564417,10.0521941501,0.1521073226,10.0533449094763,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,4.0005675554,-50.9994324446,10.0980069864,0.149724504,10.0991169180519,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,2.2227915525,-52.7772084475,10.0904406049,0.151319967,10.0915751661189,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,0.4450155497,-54.5549844503,10.0918961739,0.1470620204,10.0929676321002,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,-1.3327604532,-56.3327604532,10.100928148,0.1872869827,10.1026642953702,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,-3.1105364561,-58.1105364561,10.0897253498,0.1818192576,10.0913634300243,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,-4.888312459,-59.888312459,10.0984823911,0.1597662769,10.0997461288188,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,-6.6660884619,-61.6660884619,10.1009260001,0.1793727176,10.1025185291251,1
aoa0,0,Overlap50MP3,mean,-123.8893357515,-8.4438644648,-63.4438644648,10.07303177,0.1430203641,10.0740470449555,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,126.6671117544,71.6671117544,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-122.1115597486,124.8893357515,69.8893357515,10.1271649053,0.0517584049,10.1272971691176,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,123.1115597486,68.1115597486,10.0901391811,0.0657220543,10.0903532189112,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,121.3337837458,66.3337837458,10.1474068373,0.0815727964,10.1477347049869,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,119.5560077429,64.5560077429,10.1086262682,0.0559461192,10.1087810837112,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,117.77823174,62.77823174,10.0726329742,0.0384813659,10.0727064808056,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,116.0004557371,61.0004557371,10.0757453001,0.0762119636,10.0760335259408,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,114.2226797342,59.2226797342,10.0518146855,0.0659478034,10.0520310178793,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,112.4449037313,57.4449037313,10.068885582,0.0340084798,10.0689430150392,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,110.6671277285,55.6671277285,10.1514549373,-0.0412067795,10.1515385702222,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,108.8893517256,53.8893517256,10.1055826755,-0.0208488601,10.1056041821523,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,107.1115757227,52.1115757227,10.0471272234,-0.0107438608,10.0471329678536,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,105.3337997198,50.3337997198,9.9825502192,0.0361118599,9.98261553628484,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,103.5560237169,48.5560237169,9.9866441414,0.0124166557,9.98665186037331,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,101.778247714,46.778247714,10.0717437382,-0.0336778438,10.0718000439412,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,100.0004717112,45.0004717112,10.0740856793,-0.0322156884,10.0741371900752,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,98.2226957083,43.2226957083,10.0208066975,-0.0203993744,10.0208274610003,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,96.4449197054,41.4449197054,10.0618074927,-0.0493520934,10.0619285253512,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,94.6671437025,39.6671437025,10.1334776215,-0.1103196081,10.1340781091016,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,92.8893676996,37.8893676996,9.9762654258,-0.0859471611,9.97663564336764,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,91.1115916967,36.1115916967,9.9027323404,-0.0503792993,9.9028604897475,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,89.3338156939,34.3338156939,9.8786084136,-0.0288223438,9.87865046029825,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,87.556039691,32.556039691,9.8945172891,0.0110336144,9.89452344102259,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,85.7782636881,30.7782636881,9.9426334041,0.0120098485,9.94264065753088,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,84.0004876852,29.0004876852,9.9764408387,0.0253331291,9.97647300279569,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,82.2227116823,27.2227116823,9.9371161316,-0.0547261718,9.93726682578187,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,80.4449356794,25.4449356794,9.8862592797,-0.01492778,9.8862705498115,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,78.6671596766,23.6671596766,9.9557120463,0.0554770128,9.95586661460428,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,76.8893836737,21.8893836737,9.9093178416,0.0394374166,9.90939631842829,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,75.1116076708,20.1116076708,9.8862671553,0.045323526,9.88637104745582,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,73.3338316679,18.3338316679,9.8308968222,0.1183572328,9.83160926620348,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,71.556055665,16.556055665,9.6383650612,0.1334712463,9.63928916604071,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,69.7782796621,14.7782796621,9.3994641543,0.3119002358,9.4046375871196,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,68.0005036592,13.0005036592,9.0135958808,0.4416439805,9.02440912790896,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,66.2227276564,11.2227276564,8.6798202251,0.5681758793,8.69839657464945,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,64.4449516535,9.4449516535,8.6696534369,0.6367215107,8.69300322087482,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,62.6671756506,7.6671756506,9.3334566401,0.6062789609,9.35312712578295,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,60.8893996477,5.8893996477,9.8125149828,0.4138014793,9.82123627411261,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,59.1116236448,4.1116236448,9.9692181232,0.259660553,9.97259913917749,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,57.3338476419,2.3338476419,10.0187411212,0.2914708536,10.0229800414908,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,55.5560716391,0.556071639099997,10.0878330385,0.2728868419,10.0915233062771,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,53.7782956362,-1.2217043638,10.0612218284,0.1233082506,10.0619774202161,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,52.0005196333,-2.9994803667,10.0208031177,0.1049597038,10.0213527860827,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,50.2227436304,-4.7772563696,10.0061264282,0.0868466388,10.0065033071395,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,48.4449676275,-6.5550323725,10.0049135733,0.0881185613,10.0053016191441,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,46.6671916246,-8.3328083754,10.0129668151,0.0872828777,10.0133472296247,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,44.8894156218,-10.1105843782,9.9949250619,0.1408760309,9.99591781924396,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,43.1116396189,-11.8883603811,9.954733314,0.1843554394,9.9564402414165,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,41.333863616,-13.666136384,10.0210300805,0.2235189188,10.0235225635176,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,39.5560876131,-15.4439123869,10.0489221626,0.1545411988,10.050110427857,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,37.7783116102,-17.2216883898,9.9958672797,0.1009693849,9.99637721827584,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,36.0005356073,-18.9994643927,9.9918234756,0.1097731768,9.99242645796786,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,34.2227596045,-20.7772403955,10.0138760983,0.1675717256,10.0152780687969,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,32.4449836016,-22.5550163984,10.0405846804,0.1656077388,10.0419503408169,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,30.6672075987,-24.3327924013,10.0160354668,0.146382273,10.0171050829091,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,28.8894315958,-26.1105684042,9.992157834,0.1443724753,9.99320076808186,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,27.1116555929,-27.8883444071,9.9953367452,0.1356820865,9.99625761365434,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,25.33387959,-29.66612041,10.0244037358,0.1346691329,10.0253082762415,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,23.5561035872,-31.4438964128,10.0511194776,0.1680914422,10.0525249308784,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,21.7783275843,-33.2216724157,10.0376176966,0.1760399397,10.0391612739047,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,20.0005515814,-34.9994484186,10.02721249,0.155489715,10.0284179894479,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,18.2227755785,-36.7772244215,10.0395114398,0.1485461499,10.040610335459,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,16.4449995756,-38.5550004244,10.0627432668,0.1480576452,10.0638324270544,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,14.6672235727,-40.3327764273,10.0530962736,0.1865999414,10.0548279062548,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,12.8894475698,-42.1105524302,10.0631041162,0.2203371436,10.0655160280202,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,11.111671567,-43.888328433,10.0830503522,0.2099698165,10.0852363248881,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,9.3338955641,-45.6661044359,10.071722975,0.2343487632,10.0744490185794,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,7.5561195612,-47.4438804388,10.0422593365,0.2194810437,10.0446575108395,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,5.7783435583,-49.2216564417,10.0675238051,0.1669196214,10.0689074743124,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,4.0005675554,-50.9994324446,10.1175486988,0.1820723533,10.1191868257497,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,2.2227915525,-52.7772084475,10.1164410916,0.1563220313,10.1176487850331,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,0.4450155497,-54.5549844503,10.1267453462,0.1435507532,10.1277627403848,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,-1.3327604532,-56.3327604532,10.108458015,0.1731654616,10.1099411332663,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,-3.1105364561,-58.1105364561,10.0919047655,0.1673514862,10.0932922436564,1
aoa0,0,Overlap50MP3,mean,-122.1115597486,-4.888312459,-59.888312459,10.1167489592,0.1850964694,10.1184420839603,1
