lag_s,rho
0.00861328111541739,0.117326947117653
0.00863281236511222,0.11831760639219
0.00865234361480704,0.119138645343103
0.00867187486450187,0.119916040138561
0.00869140611419669,0.120721047889322
0.00871093736389151,0.121469371994955
0.00873046861358634,0.122159100205336
0.00874999986328116,0.12275541689778
0.00876953111297599,0.123246188988783
0.00878906236267081,0.123765144033459
0.00880859361236563,0.124217102414569
0.00882812486206046,0.124513759494126
0.00884765611175528,0.124725601725243
0.0088671873614501,0.124971754242165
0.00888671861114493,0.125190587679354
0.00890624986083975,0.12528007479413
0.00892578111053458,0.125228081647825
0.0089453123602294,0.125151854459326
0.00896484360992423,0.125033266692958
0.00898437485961905,0.124884170572788
0.00900390610931387,0.124522418609965
0.0090234373590087,0.124164079424498
0.00904296860870352,0.123687563394872
0.00906249985839835,0.123109602879171
0.00908203110809317,0.122632142035697
0.00910156235778799,0.122072829675316
0.00912109360748282,0.121239590026886
0.00914062485717764,0.120215486801366
0.00916015610687246,0.1193319495916
0.00917968735656729,0.118503631683481
0.00919921860626211,0.117574291806773
0.00921874985595694,0.116412243024916
0.00923828110565176,0.115040708517682
0.00925781235534659,0.113636937598817
0.00927734360504141,0.112286822934245
0.00929687485473623,0.110954640199781
0.00931640610443106,0.109510172527735
0.00933593735412588,0.107769244810263
0.00935546860382071,0.105997942849483
0.00937499985351553,0.104303673230787
0.00939453110321035,0.102526704254534
0.00941406235290518,0.100572545598968
0.0094335936026,0.0985826152689826
0.00945312485229483,0.0965771701256899
0.00947265610198965,0.0944809619363582
0.00949218735168447,0.0922954013011012
0.0095117186013793,0.0899743599799374
0.00953124985107412,0.0876687989397775
0.00955078110076895,0.0853644781106219
0.00957031235046377,0.0829542489446439
0.00958984360015859,0.0804432264027183
0.00960937484985342,0.07788502412394
0.00962890609954824,0.0752958849136162
0.00964843734924307,0.0726276008567132
0.00966796859893789,0.0698606400018218
0.00968749984863271,0.067141451594362
0.00970703109832754,0.0643508572748056
0.00972656234802236,0.0614350325275963
0.00974609359771719,0.0585285336909315
0.00976562484741201,0.0556570235696814
0.00978515609710683,0.0526777724490731
0.00980468734680166,0.049604791789637
0.00982421859649648,0.0465446821168623
0.00984374984619131,0.0434210675283466
0.00986328109588613,0.0402909880590387
0.00988281234558095,0.0371734859745126
0.00990234359527578,0.0340105954237074
0.0099218748449706,0.0307360254725761
0.00994140609466543,0.0275436070399162
0.00996093734436025,0.0243563014411738
0.00998046859405507,0.0210756280177529
0.0099999998437499,0.0178108718229461
0.0100195310934447,0.0145804990498268
0.0100390623431395,0.0113550528684408
0.0100585935928344,0.00808171668008087
0.0100781248425292,0.00475812076023488
0.010097656092224,0.0014267613391444
0.0101171873419188,-0.00181672424142479
0.0101367185916137,-0.00493395086717877
0.0101562498413085,-0.00810824496506812
0.0101757810910033,-0.011456581341684
0.0101953123406981,-0.0147373029770103
0.010214843590393,-0.0179244194244257
0.0102343748400878,-0.0209599265906161
0.0102539060897826,-0.0240702487464664
0.0102734373394774,-0.0272477505152369
0.0102929685891723,-0.0303794835660294
0.0103124998388671,-0.0333688372805418
0.0103320310885619,-0.0362333887735959
0.0103515623382567,-0.0392789090441006
0.0103710935879516,-0.0422973487805279
0.0103906248376464,-0.0451416331453715
0.0104101560873412,-0.0478190644844832
0.010429687337036,-0.050554363611026
0.0104492185867309,-0.0533972765960254
0.0104687498364257,-0.0561374032993889
0.0104882810861205,-0.0586988894971262
0.0105078123358153,-0.0611903709456271
0.0105273435855101,-0.0636587482482462
0.010546874835205,-0.0660706935142835
0.0105664060848998,-0.0684574658111334
0.0105859373345946,-0.0708034349474277
0.0106054685842894,-0.0730182931163431
0.0106249998339843,-0.0750926748592503
0.0106445310836791,-0.0771702566684061
0.0106640623333739,-0.079208871219048
0.0106835935830687,-0.0810881387741414
0.0107031248327636,-0.0829041166988247
0.0107226560824584,-0.0848048962112854
0.0107421873321532,-0.0865240213017069
0.010761718581848,-0.0879850167538266
0.0107812498315429,-0.0894188834862806
0.0108007810812377,-0.0908883501046606
0.0108203123309325,-0.0923385425655748
0.0108398435806273,-0.0937077508220362
0.0108593748303222,-0.0949108210841317
0.010878906080017,-0.0958709888807964
0.0108984373297118,-0.096735728989539
0.0109179685794066,-0.0976748723514138
0.0109374998291015,-0.0985702299168569
0.0109570310787963,-0.0992855089255948
0.0109765623284911,-0.0998671631898174
0.0109960935781859,-0.100330761141519
0.0110156248278807,-0.100662548915651
0.0110351560775756,-0.101056831973783
0.0110546873272704,-0.101306149833714
0.0110742185769652,-0.101477760259779
0.01109374982666,-0.10143555662732
0.0111132810763549,-0.101287172773697
0.0111328123260497,-0.101148050534068
0.0111523435757445,-0.100809376831177
0.0111718748254393,-0.100539779933057
0.0111914060751342,-0.100069887870831
0.011210937324829,-0.0993591585685492
0.0112304685745238,-0.0986199093621526
0.0112499998242186,-0.0979030248242842
0.0112695310739135,-0.0970700836522978
0.0112890623236083,-0.0961016952803886
0.0113085935733031,-0.0949378689600712
0.0113281248229979,-0.0936645497964386
0.0113476560726928,-0.092410372892612
0.0113671873223876,-0.091114310195028
0.0113867185720824,-0.0896684917005985
0.0114062498217772,-0.0880196119991514
0.0114257810714721,-0.0862668781734152
0.0114453123211669,-0.0845254549573936
0.0114648435708617,-0.0827175569772091
0.0114843748205565,-0.0807681758464073
0.0115039060702513,-0.0786437867009667
0.0115234373199462,-0.0764982495799477
0.011542968569641,-0.0743188927082575
0.0115624998193358,-0.07194633660764
0.0115820310690306,-0.069427204649356
0.0116015623187255,-0.0669460677420054
0.0116210935684203,-0.0644440208871727
0.0116406248181151,-0.061725028776086
0.0116601560678099,-0.0589271558716371
0.0116796873175048,-0.0560270701297535
0.0116992185671996,-0.0531221634703569
0.0117187498168944,-0.0501155486015477
0.0117382810665892,-0.046954514251324
0.0117578123162841,-0.0437683997782652
0.0117773435659789,-0.0404865930534311
0.0117968748156737,-0.0372039298058127
0.0118164060653685,-0.0338044269657095
0.0118359373150634,-0.0303109112192013
0.0118554685647582,-0.0267791444261801
0.011874999814453,-0.0231347233255449
0.0118945310641478,-0.0195209527154777
0.0119140623138427,-0.0157563456849534
0.0119335935635375,-0.0119130915081638
0.0119531248132323,-0.00810543348893262
0.0119726560629271,-0.0043135061822311
0.0119921873126219,-0.000363196069167173
0.0120117185623168,0.00372070372918209
0.0120312498120116,0.00774579955001906
0.0120507810617064,0.0117401835597815
0.0120703123114012,0.0157862471907244
0.0120898435610961,0.0199750588514578
0.0121093748107909,0.0241675760020659
0.0121289060604857,0.028312015567875
0.0121484373101805,0.0324305498727662
0.0121679685598754,0.0366149612104722
0.0121874998095702,0.0408586954359876
0.012207031059265,0.0450631135863128
0.0122265623089598,0.0492713761746548
0.0122460935586547,0.0535135377197085
0.0122656248083495,0.0576855774218042
0.0122851560580443,0.0618049838422276
0.0123046873077391,0.0658966941850175
0.012324218557434,0.0700715659993624
0.0123437498071288,0.074256815409551
0.0123632810568236,0.0783078792954791
0.0123828123065184,0.0822585276854027
0.0124023435562133,0.0861100551495785
0.0124218748059081,0.0900895099274421
0.0124414060556029,0.0941185187246237
0.0124609373052977,0.0979595971400838
0.0124804685549925,0.101611560329087
0.0124999998046874,0.105151918353751
0.0125195310543822,0.108726870060561
0.012539062304077,0.11233978483221
0.0125585935537718,0.115784316622563
