window_size_px,row_index,col_index,x_mm,y_mm,vx_image_ms,vy_image_ms,u_streamwise_ms,v_normal_ms,speed_ms
32,12,6,19.5536696829869,94.2131357453004,-9.00814021022122,0,9.00814021022122,0,9.00814021022122
32,13,6,19.5536696829869,90.6579230756664,-7.50678350851768,0,7.50678350851768,0,7.50678350851768
32,14,6,19.5536696829869,87.1027104060324,-6.00542680681415,1.50135670170354,6.00542680681415,1.50135670170354,6.19025226285263
32,15,6,19.5536696829869,83.5474977363984,-3.00271340340707,0,3.00271340340707,0,3.00271340340707
32,16,6,19.5536696829869,79.9922850667645,-3.00271340340707,1.50135670170354,3.00271340340707,1.50135670170354,3.35713564348398
32,17,6,19.5536696829869,76.4370723971305,-4.50407010511061,-1.50135670170354,4.50407010511061,-1.50135670170354,4.74770675774118
32,18,6,19.5536696829869,72.8818597274965,-4.50407010511061,-1.50135670170354,4.50407010511061,-1.50135670170354,4.74770675774118
32,19,6,19.5536696829869,69.3266470578625,-4.50407010511061,-1.50135670170354,4.50407010511061,-1.50135670170354,4.74770675774118
32,20,6,19.5536696829869,65.7714343882286,-3.00271340340707,-3.00271340340707,3.00271340340707,-3.00271340340707,4.24647801901776
32,21,6,19.5536696829869,62.2162217185946,-10.5094969119248,-4.50407010511061,10.5094969119248,-4.50407010511061,11.4339919911423
32,22,6,19.5536696829869,58.6610090489606,-10.5094969119248,-3.00271340340707,10.5094969119248,-3.00271340340707,10.9300417714095
32,23,6,19.5536696829869,55.1057963793266,-10.5094969119248,-4.50407010511061,10.5094969119248,-4.50407010511061,11.4339919911423
32,24,6,19.5536696829869,51.5505837096927,-12.0108536136283,-3.00271340340707,12.0108536136283,-3.00271340340707,12.3805045257053
32,25,6,19.5536696829869,47.9953710400587,-10.5094969119248,-3.00271340340707,10.5094969119248,-3.00271340340707,10.9300417714095
32,26,6,19.5536696829869,44.4401583704247,-10.5094969119248,-3.00271340340707,10.5094969119248,-3.00271340340707,10.9300417714095
32,27,6,19.5536696829869,40.8849457007907,-12.0108536136283,-1.50135670170354,12.0108536136283,-1.50135670170354,12.1043247012693
32,28,6,19.5536696829869,37.3297330311567,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,29,6,19.5536696829869,33.7745203615228,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,30,6,19.5536696829869,30.2193076918888,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,31,6,19.5536696829869,26.6640950222548,-12.0108536136283,-1.50135670170354,12.0108536136283,-1.50135670170354,12.1043247012693
32,32,6,19.5536696829869,23.1088823526208,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,33,6,19.5536696829869,19.5536696829869,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,34,6,19.5536696829869,15.9984570133529,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,35,6,19.5536696829869,12.4432443437189,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,36,6,19.5536696829869,8.88803167408494,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,37,6,19.5536696829869,5.33281900445096,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,38,6,19.5536696829869,1.77760633481699,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,1,7,23.1088823526208,133.320475111274,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,2,7,23.1088823526208,129.76526244164,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,3,7,23.1088823526208,126.210049772006,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,4,7,23.1088823526208,122.654837102372,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,5,7,23.1088823526208,119.099624432738,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,6,7,23.1088823526208,115.544411763104,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,7,7,23.1088823526208,111.98919909347,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,8,7,23.1088823526208,108.433986423836,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,9,7,23.1088823526208,104.878773754202,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,10,7,23.1088823526208,101.323561084568,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,11,7,23.1088823526208,97.7683484149343,-9.00814021022122,0,9.00814021022122,0,9.00814021022122
32,12,7,23.1088823526208,94.2131357453004,-9.00814021022122,1.50135670170354,9.00814021022122,1.50135670170354,9.1323962897344
32,13,7,23.1088823526208,90.6579230756664,-7.50678350851768,1.50135670170354,7.50678350851768,1.50135670170354,7.65544711884964
32,14,7,23.1088823526208,87.1027104060324,-6.00542680681415,3.00271340340707,6.00542680681415,3.00271340340707,6.71427128696797
32,15,7,23.1088823526208,83.5474977363984,-4.50407010511061,3.00271340340707,4.50407010511061,3.00271340340707,5.4132185707536
32,16,7,23.1088823526208,79.9922850667645,-1.50135670170354,1.50135670170354,1.50135670170354,1.50135670170354,2.12323900950888
32,17,7,23.1088823526208,76.4370723971305,-3.00271340340707,0,3.00271340340707,0,3.00271340340707
32,18,7,23.1088823526208,72.8818597274965,-3.00271340340707,-3.00271340340707,3.00271340340707,-3.00271340340707,4.24647801901776
32,19,7,23.1088823526208,69.3266470578625,-3.00271340340707,0,3.00271340340707,0,3.00271340340707
32,20,7,23.1088823526208,65.7714343882286,-1.50135670170354,0,1.50135670170354,0,1.50135670170354
32,21,7,23.1088823526208,62.2162217185946,-7.50678350851768,-1.50135670170354,7.50678350851768,-1.50135670170354,7.65544711884964
32,22,7,23.1088823526208,58.6610090489606,-7.50678350851768,-1.50135670170354,7.50678350851768,-1.50135670170354,7.65544711884964
32,23,7,23.1088823526208,55.1057963793266,-9.00814021022122,-3.00271340340707,9.00814021022122,-3.00271340340707,9.49541351548235
32,24,7,23.1088823526208,51.5505837096927,-12.0108536136283,-3.00271340340707,12.0108536136283,-3.00271340340707,12.3805045257053
32,25,7,23.1088823526208,47.9953710400587,-12.0108536136283,-3.00271340340707,12.0108536136283,-3.00271340340707,12.3805045257053
32,26,7,23.1088823526208,44.4401583704247,-12.0108536136283,-1.50135670170354,12.0108536136283,-1.50135670170354,12.1043247012693
32,27,7,23.1088823526208,40.8849457007907,-12.0108536136283,-1.50135670170354,12.0108536136283,-1.50135670170354,12.1043247012693
32,28,7,23.1088823526208,37.3297330311567,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,29,7,23.1088823526208,33.7745203615228,-12.0108536136283,-1.50135670170354,12.0108536136283,-1.50135670170354,12.1043247012693
32,30,7,23.1088823526208,30.2193076918888,-12.0108536136283,-1.50135670170354,12.0108536136283,-1.50135670170354,12.1043247012693
32,31,7,23.1088823526208,26.6640950222548,-12.0108536136283,-1.50135670170354,12.0108536136283,-1.50135670170354,12.1043247012693
32,32,7,23.1088823526208,23.1088823526208,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,33,7,23.1088823526208,19.5536696829869,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,34,7,23.1088823526208,15.9984570133529,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,35,7,23.1088823526208,12.4432443437189,-12.0108536136283,0,12.0108536136283,0,12.0108536136283
32,36,7,23.1088823526208,8.88803167408494,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,37,7,23.1088823526208,5.33281900445096,-12.0108536136283,0,12.0108536136283,0,12.0108536136283
32,38,7,23.1088823526208,1.77760633481699,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,1,8,26.6640950222548,133.320475111274,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,2,8,26.6640950222548,129.76526244164,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,3,8,26.6640950222548,126.210049772006,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,4,8,26.6640950222548,122.654837102372,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,5,8,26.6640950222548,119.099624432738,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,6,8,26.6640950222548,115.544411763104,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,7,8,26.6640950222548,111.98919909347,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,8,8,26.6640950222548,108.433986423836,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,9,8,26.6640950222548,104.878773754202,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,10,8,26.6640950222548,101.323561084568,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,11,8,26.6640950222548,97.7683484149343,-9.00814021022122,1.50135670170354,9.00814021022122,1.50135670170354,9.1323962897344
32,12,8,26.6640950222548,94.2131357453004,-9.00814021022122,1.50135670170354,9.00814021022122,1.50135670170354,9.1323962897344
32,13,8,26.6640950222548,90.6579230756664,-7.50678350851768,3.00271340340707,7.50678350851768,3.00271340340707,8.08505327296942
32,14,8,26.6640950222548,87.1027104060324,-6.00542680681415,4.50407010511061,6.00542680681415,4.50407010511061,7.50678350851769
32,15,8,26.6640950222548,83.5474977363984,-4.50407010511061,4.50407010511061,4.50407010511061,4.50407010511061,6.36971702852664
32,16,8,26.6640950222548,79.9922850667645,0,0,-0,0,0
32,17,8,26.6640950222548,76.4370723971305,0,-1.50135670170354,-0,-1.50135670170354,1.50135670170354
32,18,8,26.6640950222548,72.8818597274965,-1.50135670170354,-1.50135670170354,1.50135670170354,-1.50135670170354,2.12323900950888
32,19,8,26.6640950222548,69.3266470578625,-1.50135670170354,-1.50135670170354,1.50135670170354,-1.50135670170354,2.12323900950888
