case_id,aoa_deg,processing,x_mm,y_mm,y_relative_mm,u_rms_ms,v_rms_ms,speed_rms_ms,valid
aoa0,0,Overlap50MP3,-40.333863616,119.5560077429,64.5560077429,0.2270166832,0.2950522748,0.372280028091468,1
aoa0,0,Overlap50MP3,-40.333863616,117.77823174,62.77823174,0.2996262555,0.289230916,0.416449775789531,1
aoa0,0,Overlap50MP3,-40.333863616,116.0004557371,61.0004557371,0.2434162226,0.3341569997,0.413415478512064,1
aoa0,0,Overlap50MP3,-40.333863616,114.2226797342,59.2226797342,0.3012140107,0.2945843653,0.421319152806021,1
aoa0,0,Overlap50MP3,-40.333863616,112.4449037313,57.4449037313,0.3160517489,0.3229247796,0.451850773223259,1
aoa0,0,Overlap50MP3,-40.333863616,110.6671277285,55.6671277285,0.2777990965,0.2595085434,0.380153945282442,1
aoa0,0,Overlap50MP3,-40.333863616,108.8893517256,53.8893517256,0.2192627397,0.2018590061,0.298032225379119,1
aoa0,0,Overlap50MP3,-40.333863616,107.1115757227,52.1115757227,0.2623024189,0.2055096751,0.333221826296686,1
aoa0,0,Overlap50MP3,-40.333863616,105.3337997198,50.3337997198,0.2565572438,0.2927107587,0.389231560391732,1
aoa0,0,Overlap50MP3,-40.333863616,103.5560237169,48.5560237169,0.1909431781,0.2982355042,0.354123867069641,1
aoa0,0,Overlap50MP3,-40.333863616,101.778247714,46.778247714,0.2831399269,0.2768743752,0.396014693979059,1
aoa0,0,Overlap50MP3,-40.333863616,100.0004717112,45.0004717112,0.3444704725,0.3648743706,0.50179000861428,1
aoa0,0,Overlap50MP3,-40.333863616,98.2226957083,43.2226957083,0.3226062844,0.2606511213,0.414745490354411,1
aoa0,0,Overlap50MP3,-40.333863616,96.4449197054,41.4449197054,0.2841216127,0.249874818,0.378368227357665,1
aoa0,0,Overlap50MP3,-40.333863616,94.6671437025,39.6671437025,0.3767640311,0.2622697974,0.459060542585571,1
aoa0,0,Overlap50MP3,-40.333863616,92.8893676996,37.8893676996,0.3463582195,0.3731350426,0.509110770099508,1
aoa0,0,Overlap50MP3,-40.333863616,91.1115916967,36.1115916967,0.2559066276,0.3470050098,0.431162010010046,1
aoa0,0,Overlap50MP3,-40.333863616,89.3338156939,34.3338156939,0.2864866886,0.2583297419,0.385757538222021,1
aoa0,0,Overlap50MP3,-40.333863616,87.556039691,32.556039691,0.2893194279,0.2126779991,0.35907890868382,1
aoa0,0,Overlap50MP3,-40.333863616,85.7782636881,30.7782636881,0.2075176382,0.3268769171,0.387184825499278,1
aoa0,0,Overlap50MP3,-40.333863616,84.0004876852,29.0004876852,0.3364281716,0.2620229888,0.42642697065946,1
aoa0,0,Overlap50MP3,-40.333863616,82.2227116823,27.2227116823,0.29946552,0.2616859902,0.397692286995643,1
aoa0,0,Overlap50MP3,-40.333863616,80.4449356794,25.4449356794,0.2440322038,0.3211927115,0.403381301515337,1
aoa0,0,Overlap50MP3,-40.333863616,78.6671596766,23.6671596766,0.3286874064,0.3332604251,0.468078969901224,1
aoa0,0,Overlap50MP3,-40.333863616,76.8893836737,21.8893836737,0.2987697304,0.4104719904,0.507691448328831,1
aoa0,0,Overlap50MP3,-40.333863616,75.1116076708,20.1116076708,0.3661830537,0.2897086476,0.466927327655255,1
aoa0,0,Overlap50MP3,-40.333863616,73.3338316679,18.3338316679,0.4685575541,0.3101220547,0.561891333191325,1
aoa0,0,Overlap50MP3,-40.333863616,71.556055665,16.556055665,0.3885262712,0.349957182,0.522898357853567,1
aoa0,0,Overlap50MP3,-40.333863616,69.7782796621,14.7782796621,0.3865803515,0.2895884763,0.483017446653451,1
aoa0,0,Overlap50MP3,-40.333863616,68.0005036592,13.0005036592,0.6164612319,0.4183632885,0.745018316285043,1
aoa0,0,Overlap50MP3,-40.333863616,66.2227276564,11.2227276564,0,0,0,0
aoa0,0,Overlap50MP3,-40.333863616,64.4449516535,9.4449516535,0,0,0,0
aoa0,0,Overlap50MP3,-40.333863616,62.6671756506,7.6671756506,0,0,0,0
aoa0,0,Overlap50MP3,-40.333863616,60.8893996477,5.8893996477,0,0,0,0
aoa0,0,Overlap50MP3,-40.333863616,59.1116236448,4.1116236448,0,0,0,0
aoa0,0,Overlap50MP3,-40.333863616,57.3338476419,2.3338476419,0,0,0,0
aoa0,0,Overlap50MP3,-40.333863616,55.5560716391,0.556071639099997,0.4459170744,0.3168390038,0.547018273525146,1
aoa0,0,Overlap50MP3,-40.333863616,53.7782956362,-1.2217043638,0.2989186524,0.2469067379,0.38770516887585,1
aoa0,0,Overlap50MP3,-40.333863616,52.0005196333,-2.9994803667,0.2278593587,0.2674321273,0.351340049039927,1
aoa0,0,Overlap50MP3,-40.333863616,50.2227436304,-4.7772563696,0.2950231661,0.3278667694,0.441061545606122,1
aoa0,0,Overlap50MP3,-40.333863616,48.4449676275,-6.5550323725,0.3599193367,0.3397292902,0.494932237331904,1
aoa0,0,Overlap50MP3,-40.333863616,46.6671916246,-8.3328083754,0.2449258027,0.236974654,0.340801460481992,1
aoa0,0,Overlap50MP3,-40.333863616,44.8894156218,-10.1105843782,0.2080054829,0.276780225,0.346227633021272,1
aoa0,0,Overlap50MP3,-40.333863616,43.1116396189,-11.8883603811,0.206470016,0.1894660628,0.280227151539557,1
aoa0,0,Overlap50MP3,-40.333863616,41.333863616,-13.666136384,0.2712682552,0.2920113669,0.398568820504137,1
aoa0,0,Overlap50MP3,-40.333863616,39.5560876131,-15.4439123869,0.2281884816,0.1907109797,0.297389745810187,1
aoa0,0,Overlap50MP3,-40.333863616,37.7783116102,-17.2216883898,0.1513437283,0.1799203235,0.235109010682468,1
aoa0,0,Overlap50MP3,-40.333863616,36.0005356073,-18.9994643927,0.1882461601,0.2069260224,0.279740943622274,1
aoa0,0,Overlap50MP3,-40.333863616,34.2227596045,-20.7772403955,0.1829403115,0.1459501398,0.234026923407023,1
aoa0,0,Overlap50MP3,-40.333863616,32.4449836016,-22.5550163984,0.2019265759,0.1580839352,0.256446627240477,1
aoa0,0,Overlap50MP3,-40.333863616,30.6672075987,-24.3327924013,0.2156125853,0.2926414214,0.363493863027647,1
aoa0,0,Overlap50MP3,-40.333863616,28.8894315958,-26.1105684042,0.1954564131,0.2200448485,0.294317761566144,1
aoa0,0,Overlap50MP3,-40.333863616,27.1116555929,-27.8883444071,0.2089172272,0.193000655,0.284421624795594,1
aoa0,0,Overlap50MP3,-40.333863616,25.33387959,-29.66612041,0.1593062096,0.1580810042,0.224428323315039,1
aoa0,0,Overlap50MP3,-40.333863616,23.5561035872,-31.4438964128,0.2009233439,0.1948104059,0.27985940107647,1
aoa0,0,Overlap50MP3,-40.333863616,21.7783275843,-33.2216724157,0.1981823832,0.1179321586,0.23061710917208,1
aoa0,0,Overlap50MP3,-40.333863616,20.0005515814,-34.9994484186,0.1586374815,0.1398856417,0.211503766610629,1
aoa0,0,Overlap50MP3,-40.333863616,18.2227755785,-36.7772244215,0.1338849881,0.1890866429,0.231687178241976,1
aoa0,0,Overlap50MP3,-40.333863616,16.4449995756,-38.5550004244,0.1467017863,0.1863568692,0.237171450224593,1
aoa0,0,Overlap50MP3,-40.333863616,14.6672235727,-40.3327764273,0.1615333828,0.1829554141,0.244060888524388,1
aoa0,0,Overlap50MP3,-40.333863616,12.8894475698,-42.1105524302,0.1514436734,0.1744434139,0.231010153166419,1
aoa0,0,Overlap50MP3,-40.333863616,11.111671567,-43.888328433,0.1527796305,0.1526527135,0.21597330028184,1
aoa0,0,Overlap50MP3,-40.333863616,9.3338955641,-45.6661044359,0.2071684681,0.1753381539,0.271407889325201,1
aoa0,0,Overlap50MP3,-40.333863616,7.5561195612,-47.4438804388,0.1735678037,0.1888629467,0.256505351050322,1
aoa0,0,Overlap50MP3,-40.333863616,5.7783435583,-49.2216564417,0.1584087623,0.1136729926,0.194974062941863,1
aoa0,0,Overlap50MP3,-40.333863616,4.0005675554,-50.9994324446,0.1359542338,0.1432492846,0.197494078965818,1
aoa0,0,Overlap50MP3,-40.333863616,2.2227915525,-52.7772084475,0.1364929236,0.1650581975,0.214183395142631,1
aoa0,0,Overlap50MP3,-40.333863616,0.4450155497,-54.5549844503,0.1000186985,0.1635439636,0.191703855150678,1
aoa0,0,Overlap50MP3,-40.333863616,-1.3327604532,-56.3327604532,0.1269430899,0.1199977573,0.17468259738849,1
aoa0,0,Overlap50MP3,-40.333863616,-3.1105364561,-58.1105364561,0.1465726989,0.1098109107,0.183144730122364,1
aoa0,0,Overlap50MP3,-40.333863616,-4.888312459,-59.888312459,0.0917293876,0.1414678593,0.16860437646869,1
aoa0,0,Overlap50MP3,-40.333863616,-6.6660884619,-61.6660884619,0.0958731928,0.1438953142,0.17290902390096,1
aoa0,0,Overlap50MP3,-40.333863616,-8.4438644648,-63.4438644648,0.1899060493,0.1640659624,0.250962044100243,1
aoa0,0,Overlap50MP3,-38.5560876131,126.6671117544,71.6671117544,0,0,0,0
aoa0,0,Overlap50MP3,-38.5560876131,124.8893357515,69.8893357515,0.2840054911,0.3030903245,0.41535871699107,1
aoa0,0,Overlap50MP3,-38.5560876131,123.1115597486,68.1115597486,0.3924155151,0.3012261822,0.494699049255187,1
aoa0,0,Overlap50MP3,-38.5560876131,121.3337837458,66.3337837458,0.3647382914,0.3318217485,0.493091973156113,1
aoa0,0,Overlap50MP3,-38.5560876131,119.5560077429,64.5560077429,0.2730785207,0.2855575372,0.395113889302097,1
aoa0,0,Overlap50MP3,-38.5560876131,117.77823174,62.77823174,0.2620523884,0.2612373673,0.370022183578201,1
aoa0,0,Overlap50MP3,-38.5560876131,116.0004557371,61.0004557371,0.2603617571,0.3480516252,0.434658691808367,1
aoa0,0,Overlap50MP3,-38.5560876131,114.2226797342,59.2226797342,0.3442612076,0.298779575,0.455834414557952,1
aoa0,0,Overlap50MP3,-38.5560876131,112.4449037313,57.4449037313,0.354557855,0.2998069263,0.464322587862851,1
aoa0,0,Overlap50MP3,-38.5560876131,110.6671277285,55.6671277285,0.2860352465,0.2239780128,0.363293699997884,1
aoa0,0,Overlap50MP3,-38.5560876131,108.8893517256,53.8893517256,0.3202161942,0.2107247631,0.383331888591966,1
aoa0,0,Overlap50MP3,-38.5560876131,107.1115757227,52.1115757227,0.401663086,0.2112050007,0.453806993088174,1
aoa0,0,Overlap50MP3,-38.5560876131,105.3337997198,50.3337997198,0.2942729851,0.2178049108,0.366108684584593,1
aoa0,0,Overlap50MP3,-38.5560876131,103.5560237169,48.5560237169,0.3006594016,0.1810736073,0.350975393768715,1
aoa0,0,Overlap50MP3,-38.5560876131,101.778247714,46.778247714,0.2853922151,0.242301948,0.37437808488783,1
aoa0,0,Overlap50MP3,-38.5560876131,100.0004717112,45.0004717112,0.295510004,0.2456376793,0.384270779471936,1
aoa0,0,Overlap50MP3,-38.5560876131,98.2226957083,43.2226957083,0.3210804383,0.2516452353,0.407943589615173,1
aoa0,0,Overlap50MP3,-38.5560876131,96.4449197054,41.4449197054,0.3005232777,0.2682965281,0.40286135013186,1
aoa0,0,Overlap50MP3,-38.5560876131,94.6671437025,39.6671437025,0.369512028,0.2590142773,0.451251077208591,1
aoa0,0,Overlap50MP3,-38.5560876131,92.8893676996,37.8893676996,0.2830851775,0.2858916272,0.402332251035472,1
aoa0,0,Overlap50MP3,-38.5560876131,91.1115916967,36.1115916967,0.30151445,0.3810686725,0.485926225593675,1
aoa0,0,Overlap50MP3,-38.5560876131,89.3338156939,34.3338156939,0.3462729742,0.2626079819,0.434589374949394,1
aoa0,0,Overlap50MP3,-38.5560876131,87.556039691,32.556039691,0.3145707853,0.23579451,0.393133348764002,1
aoa0,0,Overlap50MP3,-38.5560876131,85.7782636881,30.7782636881,0.2542769657,0.3143432631,0.404312332661217,1
aoa0,0,Overlap50MP3,-38.5560876131,84.0004876852,29.0004876852,0.2880553363,0.4078058487,0.499280970000693,1
aoa0,0,Overlap50MP3,-38.5560876131,82.2227116823,27.2227116823,0.3864981043,0.3919640954,0.550469469371585,1
aoa0,0,Overlap50MP3,-38.5560876131,80.4449356794,25.4449356794,0.3503938124,0.3314801408,0.482343142910723,1
aoa0,0,Overlap50MP3,-38.5560876131,78.6671596766,23.6671596766,0.4181893523,0.2249174786,0.474837031577019,1
aoa0,0,Overlap50MP3,-38.5560876131,76.8893836737,21.8893836737,0.3260898413,0.5258342047,0.618737582042291,1
aoa0,0,Overlap50MP3,-38.5560876131,75.1116076708,20.1116076708,0.3799143482,0.4230999737,0.568637406185323,1
aoa0,0,Overlap50MP3,-38.5560876131,73.3338316679,18.3338316679,0.4953240403,0.3212500339,0.590379106320563,1
aoa0,0,Overlap50MP3,-38.5560876131,71.556055665,16.556055665,0.3877638068,0.4254657208,0.575657753739052,1
aoa0,0,Overlap50MP3,-38.5560876131,69.7782796621,14.7782796621,0.3724306614,0.4823542704,0.609401542272382,1
aoa0,0,Overlap50MP3,-38.5560876131,68.0005036592,13.0005036592,0.7141965087,0.4722492795,0.856210275006986,1
aoa0,0,Overlap50MP3,-38.5560876131,66.2227276564,11.2227276564,0,0,0,0
aoa0,0,Overlap50MP3,-38.5560876131,64.4449516535,9.4449516535,0,0,0,0
aoa0,0,Overlap50MP3,-38.5560876131,62.6671756506,7.6671756506,0,0,0,0
aoa0,0,Overlap50MP3,-38.5560876131,60.8893996477,5.8893996477,0,0,0,0
aoa0,0,Overlap50MP3,-38.5560876131,59.1116236448,4.1116236448,0,0,0,0
aoa0,0,Overlap50MP3,-38.5560876131,57.3338476419,2.3338476419,0,0,0,0
aoa0,0,Overlap50MP3,-38.5560876131,55.5560716391,0.556071639099997,0.5295752427,0.3632124005,0.642162896434959,1
aoa0,0,Overlap50MP3,-38.5560876131,53.7782956362,-1.2217043638,0.3045471465,0.26985777,0.406905616169973,1
aoa0,0,Overlap50MP3,-38.5560876131,52.0005196333,-2.9994803667,0.322334909,0.237695413,0.40049831825025,1
aoa0,0,Overlap50MP3,-38.5560876131,50.2227436304,-4.7772563696,0.3242474913,0.3463485986,0.474440499289982,1
aoa0,0,Overlap50MP3,-38.5560876131,48.4449676275,-6.5550323725,0.2846380739,0.2391936047,0.371796199069977,1
aoa0,0,Overlap50MP3,-38.5560876131,46.6671916246,-8.3328083754,0.2230448117,0.2280654241,0.319002861579957,1
aoa0,0,Overlap50MP3,-38.5560876131,44.8894156218,-10.1105843782,0.2036281705,0.3112282075,0.371923955889964,1
aoa0,0,Overlap50MP3,-38.5560876131,43.1116396189,-11.8883603811,0.3081706534,0.2762990254,0.413896488332497,1
aoa0,0,Overlap50MP3,-38.5560876131,41.333863616,-13.666136384,0.2828078283,0.3084597714,0.418482614119037,1
aoa0,0,Overlap50MP3,-38.5560876131,39.5560876131,-15.4439123869,0.2291047007,0.2467137837,0.336684800593087,1
aoa0,0,Overlap50MP3,-38.5560876131,37.7783116102,-17.2216883898,0.1944838784,0.2225110106,0.29552517455496,1
aoa0,0,Overlap50MP3,-38.5560876131,36.0005356073,-18.9994643927,0.2097522955,0.2334699088,0.313853825502573,1
aoa0,0,Overlap50MP3,-38.5560876131,34.2227596045,-20.7772403955,0.1956079529,0.2970619382,0.355680005573647,1
aoa0,0,Overlap50MP3,-38.5560876131,32.4449836016,-22.5550163984,0.2562534484,0.257482972,0.363267546977217,1
aoa0,0,Overlap50MP3,-38.5560876131,30.6672075987,-24.3327924013,0.2345389877,0.2805378422,0.36566380413923,1
aoa0,0,Overlap50MP3,-38.5560876131,28.8894315958,-26.1105684042,0.2573389723,0.2597347455,0.365630256795536,1
aoa0,0,Overlap50MP3,-38.5560876131,27.1116555929,-27.8883444071,0.2688899785,0.2792008111,0.387627286780263,1
aoa0,0,Overlap50MP3,-38.5560876131,25.33387959,-29.66612041,0.2818009493,0.2085504711,0.350578199582366,1
aoa0,0,Overlap50MP3,-38.5560876131,23.5561035872,-31.4438964128,0.2452227965,0.2532789916,0.352540022563671,1
aoa0,0,Overlap50MP3,-38.5560876131,21.7783275843,-33.2216724157,0.1844319252,0.2052060363,0.275906963244742,1
aoa0,0,Overlap50MP3,-38.5560876131,20.0005515814,-34.9994484186,0.2064912714,0.1679149554,0.266146721586745,1
aoa0,0,Overlap50MP3,-38.5560876131,18.2227755785,-36.7772244215,0.1845805452,0.1306450627,0.226137369919737,1
aoa0,0,Overlap50MP3,-38.5560876131,16.4449995756,-38.5550004244,0.1635265789,0.2087021898,0.265136843976942,1
aoa0,0,Overlap50MP3,-38.5560876131,14.6672235727,-40.3327764273,0.1804020825,0.2231665268,0.28696377829669,1
aoa0,0,Overlap50MP3,-38.5560876131,12.8894475698,-42.1105524302,0.1930139228,0.1535922912,0.246667724501423,1
aoa0,0,Overlap50MP3,-38.5560876131,11.111671567,-43.888328433,0.1755986219,0.1933615267,0.261196393583323,1
aoa0,0,Overlap50MP3,-38.5560876131,9.3338955641,-45.6661044359,0.1916205985,0.2102372988,0.284461202233659,1
aoa0,0,Overlap50MP3,-38.5560876131,7.5561195612,-47.4438804388,0.1960161011,0.1432133518,0.242759914368571,1
aoa0,0,Overlap50MP3,-38.5560876131,5.7783435583,-49.2216564417,0.1475009218,0.1857597382,0.237198655704416,1
aoa0,0,Overlap50MP3,-38.5560876131,4.0005675554,-50.9994324446,0.1687144936,0.1442987415,0.22200609709913,1
aoa0,0,Overlap50MP3,-38.5560876131,2.2227915525,-52.7772084475,0.1623701403,0.1537921701,0.223642782233429,1
aoa0,0,Overlap50MP3,-38.5560876131,0.4450155497,-54.5549844503,0.1570678605,0.165670252,0.228291360326647,1
aoa0,0,Overlap50MP3,-38.5560876131,-1.3327604532,-56.3327604532,0.109971333,0.1536832642,0.188976823385737,1
aoa0,0,Overlap50MP3,-38.5560876131,-3.1105364561,-58.1105364561,0.1446440521,0.1589492085,0.214911034362324,1
aoa0,0,Overlap50MP3,-38.5560876131,-4.888312459,-59.888312459,0.0845614663,0.1750282279,0.194384984359956,1
aoa0,0,Overlap50MP3,-38.5560876131,-6.6660884619,-61.6660884619,0.1278477081,0.122342484,0.176954004921372,1
aoa0,0,Overlap50MP3,-38.5560876131,-8.4438644648,-63.4438644648,0.2162721959,0.2014922276,0.295588870735382,1
aoa0,0,Overlap50MP3,-36.7783116102,126.6671117544,71.6671117544,0,0,0,0
aoa0,0,Overlap50MP3,-36.7783116102,124.8893357515,69.8893357515,0.3489712452,0.227443111,0.416546874574515,1
aoa0,0,Overlap50MP3,-36.7783116102,123.1115597486,68.1115597486,0.2834813109,0.3468370475,0.447948201411837,1
aoa0,0,Overlap50MP3,-36.7783116102,121.3337837458,66.3337837458,0.2822011771,0.3602996068,0.457660694201348,1
aoa0,0,Overlap50MP3,-36.7783116102,119.5560077429,64.5560077429,0.2632387523,0.2408635399,0.356805108659643,1
aoa0,0,Overlap50MP3,-36.7783116102,117.77823174,62.77823174,0.3236732154,0.2439590405,0.405315141351832,1
aoa0,0,Overlap50MP3,-36.7783116102,116.0004557371,61.0004557371,0.3275658602,0.307115066,0.449020107047279,1
aoa0,0,Overlap50MP3,-36.7783116102,114.2226797342,59.2226797342,0.292399289,0.2347703359,0.374985939504809,1
aoa0,0,Overlap50MP3,-36.7783116102,112.4449037313,57.4449037313,0.3885468553,0.3279113386,0.508423548575362,1
aoa0,0,Overlap50MP3,-36.7783116102,110.6671277285,55.6671277285,0.305274148,0.2330917419,0.384088616830937,1
aoa0,0,Overlap50MP3,-36.7783116102,108.8893517256,53.8893517256,0.2733295357,0.1754654289,0.32480325094592,1
aoa0,0,Overlap50MP3,-36.7783116102,107.1115757227,52.1115757227,0.3487272557,0.2626044915,0.436545321615095,1
aoa0,0,Overlap50MP3,-36.7783116102,105.3337997198,50.3337997198,0.2031554059,0.245130481,0.318372535972695,1
aoa0,0,Overlap50MP3,-36.7783116102,103.5560237169,48.5560237169,0.3709081714,0.204076167,0.423343777028438,1
aoa0,0,Overlap50MP3,-36.7783116102,101.778247714,46.778247714,0.3074267595,0.2366264683,0.387947545367672,1
aoa0,0,Overlap50MP3,-36.7783116102,100.0004717112,45.0004717112,0.2858633911,0.2405652485,0.373616805239082,1
aoa0,0,Overlap50MP3,-36.7783116102,98.2226957083,43.2226957083,0.372317001,0.2896060176,0.471690146880095,1
aoa0,0,Overlap50MP3,-36.7783116102,96.4449197054,41.4449197054,0.3513650942,0.2155111635,0.412192298588048,1
aoa0,0,Overlap50MP3,-36.7783116102,94.6671437025,39.6671437025,0.3114367341,0.2716724656,0.413278075769883,1
aoa0,0,Overlap50MP3,-36.7783116102,92.8893676996,37.8893676996,0.3196734434,0.3285848212,0.458431123657905,1
aoa0,0,Overlap50MP3,-36.7783116102,91.1115916967,36.1115916967,0.3035370681,0.330613704,0.448820869594255,1
aoa0,0,Overlap50MP3,-36.7783116102,89.3338156939,34.3338156939,0.3176993771,0.2845065366,0.426470237622575,1
aoa0,0,Overlap50MP3,-36.7783116102,87.556039691,32.556039691,0.4030519803,0.2038412613,0.451665981265057,1
aoa0,0,Overlap50MP3,-36.7783116102,85.7782636881,30.7782636881,0.3230541466,0.4487729932,0.55295676237943,1
aoa0,0,Overlap50MP3,-36.7783116102,84.0004876852,29.0004876852,0.3695038391,0.4017887389,0.545863790534316,1
aoa0,0,Overlap50MP3,-36.7783116102,82.2227116823,27.2227116823,0.3229330356,0.4401377118,0.54590012898915,1
aoa0,0,Overlap50MP3,-36.7783116102,80.4449356794,25.4449356794,0.3466992902,0.2702788056,0.439603264980762,1
aoa0,0,Overlap50MP3,-36.7783116102,78.6671596766,23.6671596766,0.3686754606,0.2614786495,0.45198747703113,1
aoa0,0,Overlap50MP3,-36.7783116102,76.8893836737,21.8893836737,0.4156248785,0.3402646575,0.537144372372765,1
aoa0,0,Overlap50MP3,-36.7783116102,75.1116076708,20.1116076708,0.4979777868,0.3881751769,0.63139674065327,1
aoa0,0,Overlap50MP3,-36.7783116102,73.3338316679,18.3338316679,0.4600021929,0.4553367916,0.647250810163565,1
aoa0,0,Overlap50MP3,-36.7783116102,71.556055665,16.556055665,0.5448883409,0.5816581054,0.797012832786444,1
aoa0,0,Overlap50MP3,-36.7783116102,69.7782796621,14.7782796621,0.5004182187,0.5722196835,0.760166928898989,1
aoa0,0,Overlap50MP3,-36.7783116102,68.0005036592,13.0005036592,0.1240670344,0.524678896,0.539148006518238,1
aoa0,0,Overlap50MP3,-36.7783116102,66.2227276564,11.2227276564,0,0,0,0
aoa0,0,Overlap50MP3,-36.7783116102,64.4449516535,9.4449516535,0,0,0,0
aoa0,0,Overlap50MP3,-36.7783116102,62.6671756506,7.6671756506,0,0,0,0
aoa0,0,Overlap50MP3,-36.7783116102,60.8893996477,5.8893996477,0,0,0,0
aoa0,0,Overlap50MP3,-36.7783116102,59.1116236448,4.1116236448,0,0,0,0
aoa0,0,Overlap50MP3,-36.7783116102,57.3338476419,2.3338476419,0,0,0,0
aoa0,0,Overlap50MP3,-36.7783116102,55.5560716391,0.556071639099997,0.5563288414,0.452359113,0.717028972139629,1
aoa0,0,Overlap50MP3,-36.7783116102,53.7782956362,-1.2217043638,0.4549257795,0.27015586,0.529095127123679,1
aoa0,0,Overlap50MP3,-36.7783116102,52.0005196333,-2.9994803667,0.4215558927,0.2709216581,0.501106690733368,1
aoa0,0,Overlap50MP3,-36.7783116102,50.2227436304,-4.7772563696,0.2165267236,0.3451902247,0.407480199839682,1
aoa0,0,Overlap50MP3,-36.7783116102,48.4449676275,-6.5550323725,0.2861787987,0.2443807698,0.37632468092515,1
aoa0,0,Overlap50MP3,-36.7783116102,46.6671916246,-8.3328083754,0.2880925221,0.3171480795,0.428462607027121,1
aoa0,0,Overlap50MP3,-36.7783116102,44.8894156218,-10.1105843782,0.2156232577,0.1960807622,0.291446486625064,1
aoa0,0,Overlap50MP3,-36.7783116102,43.1116396189,-11.8883603811,0.367351496,0.3483192417,0.506234546185759,1
aoa0,0,Overlap50MP3,-36.7783116102,41.333863616,-13.666136384,0.3431278255,0.3097233036,0.462239363777314,1
aoa0,0,Overlap50MP3,-36.7783116102,39.5560876131,-15.4439123869,0.2319660341,0.2486427662,0.340046270615736,1
aoa0,0,Overlap50MP3,-36.7783116102,37.7783116102,-17.2216883898,0.2973572315,0.2573789772,0.393275045012854,1
aoa0,0,Overlap50MP3,-36.7783116102,36.0005356073,-18.9994643927,0.2933113913,0.1790042722,0.34361912305952,1
aoa0,0,Overlap50MP3,-36.7783116102,34.2227596045,-20.7772403955,0.2496835867,0.20167084,0.320956416314867,1
aoa0,0,Overlap50MP3,-36.7783116102,32.4449836016,-22.5550163984,0.2341770644,0.2558170864,0.346815915415061,1
aoa0,0,Overlap50MP3,-36.7783116102,30.6672075987,-24.3327924013,0.2095195378,0.3796071519,0.433589698324989,1
aoa0,0,Overlap50MP3,-36.7783116102,28.8894315958,-26.1105684042,0.1672239427,0.1997868071,0.260535247717743,1
aoa0,0,Overlap50MP3,-36.7783116102,27.1116555929,-27.8883444071,0.1945827048,0.2068745396,0.284006169197072,1
aoa0,0,Overlap50MP3,-36.7783116102,25.33387959,-29.66612041,0.2320457977,0.1796062807,0.293434265717412,1
aoa0,0,Overlap50MP3,-36.7783116102,23.5561035872,-31.4438964128,0.2176543108,0.1620264631,0.271341065367037,1
aoa0,0,Overlap50MP3,-36.7783116102,21.7783275843,-33.2216724157,0.1455259941,0.1852259147,0.235555629173333,1
aoa0,0,Overlap50MP3,-36.7783116102,20.0005515814,-34.9994484186,0.1861141439,0.1611287026,0.246172568254851,1
aoa0,0,Overlap50MP3,-36.7783116102,18.2227755785,-36.7772244215,0.2000325194,0.1157237013,0.231095183550162,1
aoa0,0,Overlap50MP3,-36.7783116102,16.4449995756,-38.5550004244,0.2050659297,0.1242588251,0.239775501540415,1
aoa0,0,Overlap50MP3,-36.7783116102,14.6672235727,-40.3327764273,0.1191541197,0.1921704866,0.226113246320428,1
aoa0,0,Overlap50MP3,-36.7783116102,12.8894475698,-42.1105524302,0.2234400725,0.1866255933,0.291126395356694,1
aoa0,0,Overlap50MP3,-36.7783116102,11.111671567,-43.888328433,0.2071112351,0.2016267407,0.289047411802895,1
aoa0,0,Overlap50MP3,-36.7783116102,9.3338955641,-45.6661044359,0.1564858544,0.2195422592,0.269604573777853,1
aoa0,0,Overlap50MP3,-36.7783116102,7.5561195612,-47.4438804388,0.1291318356,0.1389903871,0.189719157365916,1
aoa0,0,Overlap50MP3,-36.7783116102,5.7783435583,-49.2216564417,0.1754373718,0.207468706,0.271701187692299,1
aoa0,0,Overlap50MP3,-36.7783116102,4.0005675554,-50.9994324446,0.2153647027,0.1825966007,0.282353455364468,1
aoa0,0,Overlap50MP3,-36.7783116102,2.2227915525,-52.7772084475,0.1688183877,0.1920667827,0.255713310256538,1
aoa0,0,Overlap50MP3,-36.7783116102,0.4450155497,-54.5549844503,0.1396611177,0.1321742089,0.192289493461172,1
aoa0,0,Overlap50MP3,-36.7783116102,-1.3327604532,-56.3327604532,0.0863066904,0.1642555269,0.185549785569798,1
aoa0,0,Overlap50MP3,-36.7783116102,-3.1105364561,-58.1105364561,0.113261533,0.1805521791,0.213136726622299,1
aoa0,0,Overlap50MP3,-36.7783116102,-4.888312459,-59.888312459,0.1053280709,0.1628432965,0.193937984248838,1
aoa0,0,Overlap50MP3,-36.7783116102,-6.6660884619,-61.6660884619,0.0896865881,0.1213144056,0.150867057673637,1
aoa0,0,Overlap50MP3,-36.7783116102,-8.4438644648,-63.4438644648,0.2561225823,0.1709332318,0.307923605619337,1
aoa0,0,Overlap50MP3,-35.0005356073,126.6671117544,71.6671117544,0,0,0,0
aoa0,0,Overlap50MP3,-35.0005356073,124.8893357515,69.8893357515,0.3383768657,0.1986012486,0.392353614978166,1
aoa0,0,Overlap50MP3,-35.0005356073,123.1115597486,68.1115597486,0.3027837771,0.2504871299,0.392965415679907,1
