case_id,aoa_deg,processing,field_type,x_mm,y_mm,y_relative_mm,u_streamwise_ms,v_normal_ms,speed_ms,valid
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,117.77823174,62.77823174,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,116.0004557371,61.0004557371,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,114.2226797342,59.2226797342,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,112.4449037313,57.4449037313,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,110.6671277285,55.6671277285,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,108.8893517256,53.8893517256,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,107.1115757227,52.1115757227,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,105.3337997198,50.3337997198,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,103.5560237169,48.5560237169,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,101.778247714,46.778247714,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,100.0004717112,45.0004717112,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,98.2226957083,43.2226957083,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,96.4449197054,41.4449197054,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,94.6671437025,39.6671437025,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,92.8893676996,37.8893676996,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,91.1115916967,36.1115916967,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,89.3338156939,34.3338156939,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,87.556039691,32.556039691,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,85.7782636881,30.7782636881,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,84.0004876852,29.0004876852,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,82.2227116823,27.2227116823,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,80.4449356794,25.4449356794,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,78.6671596766,23.6671596766,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,76.8893836737,21.8893836737,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,75.1116076708,20.1116076708,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,73.3338316679,18.3338316679,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,71.556055665,16.556055665,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,69.7782796621,14.7782796621,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,68.0005036592,13.0005036592,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,66.2227276564,11.2227276564,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,64.4449516535,9.4449516535,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,62.6671756506,7.6671756506,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,60.8893996477,5.8893996477,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,59.1116236448,4.1116236448,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,57.3338476419,2.3338476419,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,55.5560716391,0.556071639099997,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,53.7782956362,-1.2217043638,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,52.0005196333,-2.9994803667,9.9051823931,-1.611912762,10.0354821006704,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,50.2227436304,-4.7772563696,10.0276907587,-1.4391117297,10.1304306188176,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,48.4449676275,-6.5550323725,9.799994798,-1.6298922257,9.9346085332148,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,46.6671916246,-8.3328083754,9.6993364354,-1.4395985899,9.805588783297,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,44.8894156218,-10.1105843782,9.6660552395,-1.2925739455,9.75209573874513,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,43.1116396189,-11.8883603811,10.0876103715,-1.0185990514,10.1389065995652,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,41.333863616,-13.666136384,10.2339333644,-0.6835947895,10.2567389526697,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,39.5560876131,-15.4439123869,10.2542153908,-0.5246291808,10.2676272360398,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,37.7783116102,-17.2216883898,10.1877589628,-0.5284653534,10.2014561859499,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,36.0005356073,-18.9994643927,10.1815758372,-0.793809933,10.2124737815274,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,34.2227596045,-20.7772403955,10.2064243267,-0.8074334292,10.2383126675856,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,32.4449836016,-22.5550163984,10.1792718425,-0.6135685301,10.1977468876533,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,30.6672075987,-24.3327924013,10.1153356324,-0.3971333613,10.1231284622274,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,28.8894315958,-26.1105684042,10.0120195855,-0.3917793301,10.0196819921557,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,27.1116555929,-27.8883444071,10.2191027411,-0.2763877163,10.2228396741257,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,25.33387959,-29.66612041,10.4884739416,-0.1948071169,10.4902829054519,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,23.5561035872,-31.4438964128,10.3944211275,-0.3091534131,10.3990175693981,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,21.7783275843,-33.2216724157,10.1956747381,-0.5184775579,10.2088492173788,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,20.0005515814,-34.9994484186,10.2534922601,-0.5718632194,10.2694270078536,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,18.2227755785,-36.7772244215,10.3050564914,-0.4420719969,10.3145342571242,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,16.4449995756,-38.5550004244,10.3218159405,-0.2115808855,10.3239842493423,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,14.6672235727,-40.3327764273,10.3515745591,-0.148886169,10.3526452148195,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,12.8894475698,-42.1105524302,10.0780521587,-0.1754759,10.0795797087457,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,11.111671567,-43.888328433,9.9303043835,-0.0574294657,9.93047044668529,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,9.3338955641,-45.6661044359,10.0766517194,-0.0551712932,10.0768027541319,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,7.5561195612,-47.4438804388,10.0335559931,-0.0313838727,10.0336050756515,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,5.7783435583,-49.2216564417,9.9834165441,0.0182057105,9.98343314400935,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,4.0005675554,-50.9994324446,10.1753483215,0.1731074679,10.176820704881,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,2.2227915525,-52.7772084475,10.3078086839,0.0748877025,10.3080807152384,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,0.4450155497,-54.5549844503,10.2125043524,-0.0797720567,10.2128159059497,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,-1.3327604532,-56.3327604532,10.2586257721,-0.1508493615,10.2597348046555,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,-3.1105364561,-58.1105364561,10.3109245897,-0.022167894,10.3109484195201,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,-4.888312459,-59.888312459,10.2352421594,-0.1023681014,10.2357540655168,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,-6.6660884619,-61.6660884619,10.2799702995,-0.2638696794,10.2833562889899,1
aoa0,0,Overlap50MP3,instantaneous,25.4438484907,-8.4438644648,-63.4438644648,10.4063492043,0.0910514638,10.4067475289302,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,126.6671117544,71.6671117544,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,124.8893357515,69.8893357515,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,123.1115597486,68.1115597486,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,121.3337837458,66.3337837458,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,119.5560077429,64.5560077429,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,117.77823174,62.77823174,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,116.0004557371,61.0004557371,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,114.2226797342,59.2226797342,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,112.4449037313,57.4449037313,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,110.6671277285,55.6671277285,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,108.8893517256,53.8893517256,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,107.1115757227,52.1115757227,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,105.3337997198,50.3337997198,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,103.5560237169,48.5560237169,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,101.778247714,46.778247714,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,100.0004717112,45.0004717112,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,98.2226957083,43.2226957083,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,96.4449197054,41.4449197054,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,94.6671437025,39.6671437025,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,92.8893676996,37.8893676996,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,91.1115916967,36.1115916967,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,89.3338156939,34.3338156939,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,87.556039691,32.556039691,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,85.7782636881,30.7782636881,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,84.0004876852,29.0004876852,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,82.2227116823,27.2227116823,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,80.4449356794,25.4449356794,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,78.6671596766,23.6671596766,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,76.8893836737,21.8893836737,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,75.1116076708,20.1116076708,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,73.3338316679,18.3338316679,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,71.556055665,16.556055665,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,69.7782796621,14.7782796621,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,68.0005036592,13.0005036592,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,66.2227276564,11.2227276564,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,64.4449516535,9.4449516535,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,62.6671756506,7.6671756506,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,60.8893996477,5.8893996477,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,59.1116236448,4.1116236448,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,57.3338476419,2.3338476419,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,55.5560716391,0.556071639099997,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,53.7782956362,-1.2217043638,10.5993277313,-0.5019944736,10.6112085460154,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,52.0005196333,-2.9994803667,10.566796873,-0.9756808859,10.6117458199089,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,50.2227436304,-4.7772563696,9.8895069241,-1.1347324112,9.95439424811222,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,48.4449676275,-6.5550323725,9.3829588749,-1.4959526672,9.50146260480814,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,46.6671916246,-8.3328083754,9.602227857,-1.1606749043,9.67212210692248,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,44.8894156218,-10.1105843782,9.8223287973,-1.1000536399,9.88373719869798,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,43.1116396189,-11.8883603811,9.9918678658,-0.8106237959,10.02469622413,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,41.333863616,-13.666136384,10.2257111534,-0.4555150684,10.2358518243627,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,39.5560876131,-15.4439123869,10.2254806108,-0.4600643481,10.2358249753618,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,37.7783116102,-17.2216883898,10.1834702965,-0.6219339352,10.2024442708329,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,36.0005356073,-18.9994643927,10.2728907783,-0.645638303,10.2931595616303,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,34.2227596045,-20.7772403955,10.1939850466,-0.4702454557,10.2048254232452,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,32.4449836016,-22.5550163984,10.064514579,-0.3083042715,10.0692355834358,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,30.6672075987,-24.3327924013,9.9101440722,-0.123410489,9.91091245448955,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,28.8894315958,-26.1105684042,9.9590749621,-0.3274249929,9.96445589215501,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,27.1116555929,-27.8883444071,10.1368219221,-0.2225624486,10.1392649005682,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,25.33387959,-29.66612041,10.0910885586,-0.0769454032,10.0913819119376,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,23.5561035872,-31.4438964128,9.9216669094,-0.3928618783,9.92944181293714,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,21.7783275843,-33.2216724157,10.1130860515,-0.5232129901,10.1266115417771,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,20.0005515814,-34.9994484186,10.3397896764,-0.4145858703,10.3480979892945,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,18.2227755785,-36.7772244215,10.386334951,-0.3318726048,10.3916357297675,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,16.4449995756,-38.5550004244,10.5728368043,-0.308440306,10.5773348965004,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,14.6672235727,-40.3327764273,10.5996842848,-0.1811335028,10.6012318285788,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,12.8894475698,-42.1105524302,10.1646373953,-0.0515585035,10.1647681556056,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,11.111671567,-43.888328433,10.0575080869,-0.0436097935,10.0576026334384,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,9.3338955641,-45.6661044359,10.2572353565,-0.1632843458,10.2585349312763,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,7.5561195612,-47.4438804388,10.1888873331,-0.1565356032,10.1900897190199,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,5.7783435583,-49.2216564417,10.1745292507,-0.1347801084,10.1754219151331,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,4.0005675554,-50.9994324446,10.2551576086,0.0012572451,10.2551576856668,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,2.2227915525,-52.7772084475,10.4137895749,-0.133654602,10.4146472270035,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,0.4450155497,-54.5549844503,10.4171431831,-0.094329179,10.4175702585208,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,-1.3327604532,-56.3327604532,10.3086821685,-0.0554419302,10.3088312557134,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,-3.1105364561,-58.1105364561,10.4321384796,-0.2213510257,10.4344865486582,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,-4.888312459,-59.888312459,10.253815879,-0.3164792283,10.2586987080418,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,-6.6660884619,-61.6660884619,10.1852630879,-0.3426164656,10.1910240021422,1
aoa0,0,Overlap50MP3,instantaneous,27.2216244936,-8.4438644648,-63.4438644648,10.2662293841,0.0179250499,10.2662450328429,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,126.6671117544,71.6671117544,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,124.8893357515,69.8893357515,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,123.1115597486,68.1115597486,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,121.3337837458,66.3337837458,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,119.5560077429,64.5560077429,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,117.77823174,62.77823174,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,116.0004557371,61.0004557371,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,114.2226797342,59.2226797342,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,112.4449037313,57.4449037313,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,110.6671277285,55.6671277285,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,108.8893517256,53.8893517256,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,107.1115757227,52.1115757227,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,105.3337997198,50.3337997198,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,103.5560237169,48.5560237169,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,101.778247714,46.778247714,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,100.0004717112,45.0004717112,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,98.2226957083,43.2226957083,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,96.4449197054,41.4449197054,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,94.6671437025,39.6671437025,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,92.8893676996,37.8893676996,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,91.1115916967,36.1115916967,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,89.3338156939,34.3338156939,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,87.556039691,32.556039691,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,85.7782636881,30.7782636881,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,84.0004876852,29.0004876852,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,82.2227116823,27.2227116823,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,80.4449356794,25.4449356794,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,78.6671596766,23.6671596766,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,76.8893836737,21.8893836737,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,75.1116076708,20.1116076708,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,73.3338316679,18.3338316679,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,71.556055665,16.556055665,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,69.7782796621,14.7782796621,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,68.0005036592,13.0005036592,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,66.2227276564,11.2227276564,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,64.4449516535,9.4449516535,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,62.6671756506,7.6671756506,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,60.8893996477,5.8893996477,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,59.1116236448,4.1116236448,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,57.3338476419,2.3338476419,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,55.5560716391,0.556071639099997,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,53.7782956362,-1.2217043638,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,52.0005196333,-2.9994803667,9.9217771689,-1.0393622104,9.97606816304464,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,50.2227436304,-4.7772563696,9.3041147167,-1.3567865204,9.40252201930166,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,48.4449676275,-6.5550323725,8.8007226677,-1.1780772954,8.87922212739976,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,46.6671916246,-8.3328083754,9.5311691674,-0.6312229429,9.55204837201109,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,44.8894156218,-10.1105843782,9.6519506108,-1.0581249464,9.7097774946451,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,43.1116396189,-11.8883603811,9.9205929529,-0.8278099638,9.95507076184272,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,41.333863616,-13.666136384,10.3231691257,-0.1621846144,10.3244430671564,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,39.5560876131,-15.4439123869,10.3795432501,-0.4745956955,10.3903878250469,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,37.7783116102,-17.2216883898,10.2895972456,-0.6060995206,10.3074326631577,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,36.0005356073,-18.9994643927,10.0088535617,-0.3259744357,10.014160421737,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,34.2227596045,-20.7772403955,9.8512769367,-0.1894401983,9.85309823721906,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,32.4449836016,-22.5550163984,10.0633862087,-0.219071374,10.0657704251766,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,30.6672075987,-24.3327924013,10.0546227237,-0.2580330838,10.0579331469383,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,28.8894315958,-26.1105684042,10.0642110073,-0.3291175484,10.0695909331076,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,27.1116555929,-27.8883444071,10.2387475534,-0.3802321499,10.2458053831835,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,25.33387959,-29.66612041,10.1427873924,-0.1454495083,10.1438302256541,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,23.5561035872,-31.4438964128,9.9767150556,-0.3066704257,9.98142725518925,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,21.7783275843,-33.2216724157,10.2261221208,-0.3517021375,10.2321682952851,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,20.0005515814,-34.9994484186,10.416503105,-0.0585392207,10.4166675946214,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,18.2227755785,-36.7772244215,10.2158665522,-0.0284942138,10.215906290319,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,16.4449995756,-38.5550004244,10.3496027749,-0.2981288916,10.3538958095117,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,14.6672235727,-40.3327764273,10.5648680471,-0.296145652,10.5690178871943,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,12.8894475698,-42.1105524302,10.2696674769,0.1071808584,10.2702267658755,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,11.111671567,-43.888328433,10.1213025347,-0.1296337089,10.122132675351,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,9.3338955641,-45.6661044359,10.2601722695,-0.3486263261,10.2660934787809,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,7.5561195612,-47.4438804388,10.4738036959,-0.4010740656,10.4814800608667,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,5.7783435583,-49.2216564417,10.4941029056,-0.3098135383,10.4986751650785,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,4.0005675554,-50.9994324446,10.4674029152,-0.1874684142,10.469081535429,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,2.2227915525,-52.7772084475,10.3642959317,-0.1573718573,10.3654906329282,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,0.4450155497,-54.5549844503,10.3353420646,-0.0405511654,10.335421616427,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,-1.3327604532,-56.3327604532,10.3793685532,-0.0488020152,10.3794832819291,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,-3.1105364561,-58.1105364561,10.1712286244,-0.2456224425,10.1741939294508,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,-4.888312459,-59.888312459,10.1139108501,-0.3149098199,10.1188122266618,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,-6.6660884619,-61.6660884619,10.329555587,-0.2660906214,10.3329822821739,1
aoa0,0,Overlap50MP3,instantaneous,28.9994004965,-8.4438644648,-63.4438644648,10.3117837549,0.0041798387,10.3117846020401,1
aoa0,0,Overlap50MP3,instantaneous,30.7771764994,126.6671117544,71.6671117544,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,30.7771764994,124.8893357515,69.8893357515,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,30.7771764994,123.1115597486,68.1115597486,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,30.7771764994,121.3337837458,66.3337837458,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,30.7771764994,119.5560077429,64.5560077429,-0,-0,0,0
aoa0,0,Overlap50MP3,instantaneous,30.7771764994,117.77823174,62.77823174,-0,-0,0,0
